,fips,cases,deaths,popdense,population,ageab55,ageab65,ageab75,diabetes,cases rate 10k,deaths rate 10k,deaths cases 10k,pctpov,pctmale,pctwhite,pctblack,pctindian,pctasian,pcthispanic,AR,AS,AT,AU,pct_highschool_or_less,% Adults with Diabetes,% Adults with Obesity
223,6079,10490,82,33.222939,284010,33.7995141,0.200837999,0.081504172,0.079999998,369.3531918,2.887222281,78.16968541,13.3,50.73483328,68.611318,1.7474737,0.5045597,3.6220554,22.806944,8.744181633,19.91400909,35.9647789,35.37702942,28.65819073,8,26
224,6081,24589,227,662.28149,769545,29.05885946,0.161031519,0.070367555,0.079999998,319.5264734,2.949795009,92.31770304,7,49.41985199,38.918322,2.2602966,0.14307156,29.362285,24.314368,10.4094038,14.85769749,23.75265312,50.9802475,25.26710129,8,21
225,6083,17391,160,63.033379,446527,26.66960788,0.153327794,0.068853619,0.090000004,389.4725291,3.583209974,92.00161003,14.8,50.0254184,44.065869,1.7855583,0.42326669,5.3898197,45.839557,19.05508041,17.81440353,28.969944,34.16057205,36.86948395,9,25
226,6085,69879,710,579.43481,1937570,25.27408042,0.134772421,0.059519914,0.079999998,360.6527764,3.664383738,101.6042015,7.9,50.62361618,31.049407,2.3580052,0.19772188,37.651387,25.315472,11.62605858,14.09632397,21.87746811,52.4001503,25.72238255,8,19
227,6087,8749,83,237.88968,274255,29.8098485,0.164543946,0.059251427,0.07,319.0096808,3.026380558,94.86798491,14.3,49.48861461,56.856573,0.97172344,0.38249076,4.6387486,34.069753,13.6627779,15.51833344,29.9794445,40.83944321,29.18111134,7,19
228,6089,8060,78,18.412331,180040,35.51321928,0.208581426,0.086297489,0.11,447.6782937,4.332370584,96.77419355,17.1,49.0818707,79.557323,1.0508776,2.2928238,2.9499,10.309376,8.911353111,25.38490677,43.5387764,22.16496468,34.29625988,11,24
229,6091,24,0,1.2099512,2987,50.35152327,0.316370941,0.120187479,0.07,80.34817543,0,0,8.3,50.58587211,82.825577,0.50217612,1.7408771,0.5691329,12.085705,7.644628048,31.65289307,42.76859665,17.93388367,39.29752111,7,25
230,6093,1176,11,2.6887331,43724,41.87860214,0.255237398,0.09774952,0.13,268.959839,2.515780807,93.53741497,19.4,49.70039338,75.674689,1.3470863,3.8994603,1.5048943,12.867075,9.768954277,25.48450279,41.56934357,23.17719841,35.25345707,13,32
231,6095,19216,98,209.84082,446610,29.26468283,0.157699111,0.061124919,0.1,430.2635409,2.194308233,50.99916736,10.4,49.70712702,37.6297,13.747565,0.43527912,15.271489,26.862362,11.5703373,23.8196373,37.6965332,26.9134903,35.38997459,10,30
232,6097,18992,190,122.49004,499942,34.18416536,0.197450904,0.076398862,0.07,379.8840666,3.800440851,100.042123,10.3,48.83046433,63.142526,1.602586,0.70208143,4.2476926,27.158952,11.21025085,18.7498951,34.53274918,35.50710678,29.96014595,7,22
233,6099,37524,616,141.90009,549815,24.48241681,0.131533334,0.05433464,0.11,682.4841083,11.20376854,164.1616032,16.1,49.52865964,41.137475,2.653438,0.50544273,5.3814463,46.985623,21.09590149,29.32199478,32.51354599,17.06855774,50.41789627,11,31
234,6101,6505,52,62.034035,96807,27.4308676,0.153935149,0.069819331,0.1,671.9555404,5.371512391,79.93850884,16,49.81251356,45.307675,2.1702977,0.94517963,16.349025,31.532845,21.83278465,23.33375931,36.59183121,18.24162483,45.16654396,10,32
235,6103,2967,36,8.3679085,63916,33.52525189,0.19383253,0.08293698,0.1,464.2030165,5.632392515,121.3346815,21.5,49.663621,67.585582,0.73064649,1.9071907,1.2266099,25.691533,15.46180153,30.12998772,38.74572372,15.66248608,45.59178925,10,28
236,6105,251,4,1.5222974,12535,46.16673315,0.272836059,0.101156761,0.079999998,200.2393299,3.191065018,159.3625498,19.7,51.39210211,81.802952,0.51057041,4.0845633,1.3482249,7.5309135,7.636843681,34.81263351,38.03188705,19.5186348,42.4494772,8,34
237,6107,33443,406,37.283546,465861,21.37440138,0.114394637,0.046928161,0.090000004,717.8750743,8.715045904,121.4005921,25.5,50.0316618,28.08241,1.2349177,0.69097863,3.2923985,65.181887,29.1596489,25.54403687,30.66692162,14.62939167,54.70368576,9,37
238,6109,2962,21,9.4816151,54539,42.38434881,0.261812648,0.106565944,0.1,543.0975999,3.850455637,70.89804186,13.3,51.88213939,79.783273,1.8683877,1.4961771,1.2211445,12.666166,9.270288467,28.30476379,41.91603851,20.50890923,37.57505226,10,33
239,6111,39559,263,178.3262,850967,28.74635562,0.155572425,0.065948503,0.090000004,464.8711407,3.090601633,66.4829748,9.6,49.51061557,44.963202,1.7663434,0.29202073,7.3917083,43.021411,14.95336246,19.15404129,32.09862137,33.79397583,34.10740376,9,21
240,6113,8238,111,83.864479,220408,22.80906319,0.124927407,0.05239828,0.059999999,373.761388,5.036114842,134.7414421,19.6,48.43109143,46.252406,2.4776777,0.5376393,14.515354,31.878152,13.46464348,18.09446144,27.01707077,41.42382431,31.55910492,6,24
241,6115,3898,19,47.675694,78041,24.07836906,0.127561154,0.048013224,0.12,499.481042,2.434617701,48.7429451,18,50.61826476,54.339385,3.5289142,1.6030036,6.8002716,28.737459,17.70865822,23.59419632,41.64012146,17.057024,41.30285454,12,34
242,8001,40344,529,169.45944,511868,21.31740996,0.1046891,0.039392968,0.079999998,788.1719506,10.33469566,131.1223478,11.5,50.49544023,49.603608,3.1885173,0.59058196,4.062571,40.448904,16.21871758,28.61297417,30.90037155,24.26793671,44.83169174,8,28
243,8003,935,24,8.914403,16683,24.42606246,0.136126596,0.053647426,0.059999999,560.4507583,14.38590182,256.684492,23.7,50.11688545,48.342624,1.3127135,1.5285021,1.0130073,45.807108,13.14065933,28.50608253,33.3090744,25.04418373,41.64674187,6,24
244,8005,38457,590,315.10925,651215,25.2351374,0.130625062,0.048794945,0.07,590.542294,9.059987869,153.4181033,9,49.55552314,59.900033,10.514807,0.44378582,6.2650584,19.488341,7.385238647,20.83985138,29.02301216,42.7518959,28.22509003,7,22
245,8007,485,0,3.936559,13765,44.2789684,0.260443153,0.081002543,0.050000001,352.3428987,0,0,10.7,50.11260443,76.803488,0.60297856,1.576462,0.95168911,18.241918,7.664989471,21.02199936,34.15211487,37.1608963,28.68698883,5,24
246,8009,189,1,0.54175353,3585,39.972106,0.247140865,0.124407252,0.15000001,527.1966527,2.789400279,52.91005291,19.2,50.20920502,84.490937,0.75313807,1.3389122,0.36262204,11.018131,13.76533699,27.99079704,36.84815979,21.39570618,41.75613403,15,31
247,8011,1037,12,1.5011784,5882,30.78884733,0.179360762,0.079564774,0.079999998,1763.00578,20.40122407,115.7184185,22.9,65.4199252,56.562394,7.5994559,1.5980959,1.2240735,31.995919,15.24040604,48.74283218,24.61402702,11.40273476,63.98323822,8,30
248,8013,14706,182,173.3268,326078,26.84756408,0.142560982,0.054118953,0.050000001,450.9963874,5.581486638,123.7590099,12.5,50.31587534,77.594012,0.95559955,0.37567699,4.8439331,13.913849,4.98037672,11.71112347,21.23193359,62.0765686,16.69150019,5,15
249,8014,2804,66,810.34131,69267,25.50276466,0.138478641,0.054455946,0.07,404.8103715,9.528346832,235.3780314,5,49.72208988,76.642555,1.2892142,0.44032512,6.5817781,12.604848,3.062223434,14.45565224,26.73221016,55.74991608,17.51787567,7,20
250,8015,1020,21,7.6301599,20027,42.05322814,0.253857293,0.094722125,0.07,509.3124282,10.48584411,205.8823529,10.1,52.8386678,85.209966,1.6178159,0.9137664,0.79892147,10.126329,6.467822075,27.01153183,32.73851776,33.7821312,33.4793539,7,16
251,8017,89,5,0.40732014,1876,35.44776119,0.205223881,0.090618337,0.12,474.4136461,26.65245203,561.7977528,11.5,50.85287846,84.434968,0.90618338,0.90618338,0.85287848,11.673774,8.370702744,36.77130127,35.65022278,19.20777321,45.14200401,12,24
252,8019,279,2,9.3838987,9605,39.77095263,0.203331598,0.061946903,0.07,290.4737116,2.082248829,71.68458781,5.5,52.75377408,88.235295,0.99947946,0.69755334,0.95783444,7.3711611,1.382863283,21.86822128,28.67407799,48.07483673,23.25108457,7,22
253,8021,315,3,2.4591794,8200,33.15853659,0.192926829,0.078170732,0.079999998,384.1463415,3.658536585,95.23809524,22.4,50.20731707,45.341465,0.41463412,0.85365856,0.46341461,51.731706,12.03178215,33.93870544,33.04956436,20.97994614,45.97048759,8,26
254,8023,161,2,1.2039809,3828,44.8014629,0.272988506,0.111285266,0.14,420.585162,5.224660397,124.2236025,30.1,51.77638454,34.874609,0.80982232,1.3322884,1.2800418,60.266459,19.04761887,24.48979568,37.16434097,19.29824638,43.53741455,14,28
255,8025,1647,12,2.8723743,5858,24.94025265,0.137077501,0.056674633,0.059999999,2811.539775,20.4848071,72.85974499,28.4,73.1649027,53.977466,10.464323,1.6899966,1.1949471,31.205189,13.90677357,42.57017899,34.48364639,9.039402962,56.47695255,6,31
256,8027,148,0,2.5896065,4954,55.30884134,0.321760194,0.090633831,0.07,298.7484861,0,0,15.3,51.57448526,89.907146,1.3322568,0.82761403,0.52482844,5.5106983,6.400839329,20.75026321,40.32004166,32.52885437,27.15110254,7,28
257,8029,1580,25,10.463828,30953,42.29961555,0.259231738,0.106904016,0.1,510.4513294,8.076761542,158.2278481,17.6,50.07915226,81.135917,0.61383387,0.60414178,0.73013925,15.40723,9.28991127,38.32593155,30.69573402,21.68842316,47.61584282,10,27
258,8031,47711,674,1804.6534,716492,21.58726127,0.117539344,0.04618614,0.050000001,665.8971768,9.406943832,141.267213,13.8,50.1875806,54.478765,8.949995,0.50942646,3.9125349,29.667044,11.97873878,16.84508896,21.73836899,49.43780136,28.82382774,5,17
259,8033,52,0,0.75037307,2074,42.43008679,0.25072324,0.099807136,0.059999999,250.7232401,0,0,13.6,52.55544841,87.897784,0.33751205,2.8447445,0.24108004,6.219865,6.151645184,36.19456482,33.54792404,24.10586548,42.34621,6,21
260,8035,15981,199,157.50853,342776,24.49938152,0.119422013,0.041776554,0.050000001,466.2228394,5.805540645,124.5228709,3.5,49.92385698,81.912678,1.3594884,0.30194647,5.0724089,8.9746654,1.874332309,12.04116535,28.06720161,58.01729965,13.91549766,5,20
261,8037,3374,16,12.605089,54993,24.35400869,0.115578346,0.032495045,0.02,613.5326314,2.909461204,47.42145821,7,53.02493045,66.824871,0.99285366,0.33640645,1.1456003,29.823795,11.74392891,15.20322037,25.88754654,47.16530228,26.94714928,2,13
262,8041,41325,555,129.59163,713856,24.48378945,0.127564943,0.048446746,0.07,578.8982652,7.774677246,134.3012704,10.9,50.53119957,68.850583,6.068591,0.62547629,2.923839,17.457582,5.751412868,20.42400742,35.3069458,38.51763535,26.17542028,7,22
263,8039,987,9,5.4826765,26282,35.11909292,0.164028613,0.048968876,0.059999999,375.5421962,3.424396926,91.18541033,4.4,50.52126931,88.223881,1.2594171,0.56692795,0.93600182,7.1988434,3.274036884,24.12965202,36.77834702,35.81796265,27.40368891,6,28
264,8043,4662,19,12.093946,48021,36.44030737,0.216613565,0.089065201,0.079999998,970.8252639,3.95660232,40.75504076,15.3,57.72891027,78.828013,3.7983384,1.3348327,0.91001857,13.537827,9.929078102,39.33734131,32.27220917,18.46137238,49.26641941,8,27
265,8045,3875,28,7.829339,59770,26.24728124,0.131470637,0.045106241,0.039999999,648.3185545,4.684624394,72.25806452,8.1,51.08415593,67.918688,0.61067427,0.46511628,0.78802072,28.750208,11.92172623,27.03190994,30.05496407,30.99139977,38.95363617,4,23
266,8047,125,1,15.766468,6121,37.82061755,0.169090018,0.041169744,0.050000001,204.2149975,1.63371998,80,4.1,52.47508577,87.338668,0.99656917,0.84953438,1.4540108,7.3027283,1.543774128,21.43002319,37.4568367,39.56936646,22.97379732,5,27
267,8049,660,4,3.2463727,15525,36.30917874,0.175974235,0.049533011,0.050000001,425.1207729,2.576489533,60.60606061,11.3,53.58454106,87.117553,0.87600648,0.6247987,0.80515295,9.0499192,5.4313097,26.76798248,29.84198189,37.95872498,32.19929218,5,18
268,8051,696,6,2.0557046,17246,25.31601531,0.129653253,0.040589122,0.02,403.5718427,3.47906761,86.20689655,13.2,53.92554795,87.127447,0.64362749,0.75959642,0.69581354,9.3528934,2.622394085,15.91359329,25.25233459,56.21167755,18.53598738,2,17
269,8053,13,0,0.28027231,811,47.96547472,0.303329223,0.106041924,0.050000001,160.2959309,0,0,13,51.54130703,89.025897,0.61652283,1.1097411,0.61652283,6.0419235,6.258890629,22.75960159,25.32005692,45.66144943,29.01849222,5,24
270,8055,276,18,1.6717805,6889,50.28305995,0.311801423,0.129481783,0.079999998,400.6386994,26.12861083,652.173913,16,50.9943388,61.619973,0.78385836,1.1177239,0.58063581,33.952677,7.592024326,29.63957024,41.62193298,21.14647293,37.23159456,8,27
271,8057,33,0,0.3347266,1399,40.60042888,0.222301644,0.092208721,0.090000004,235.8827734,0,0,15.7,51.75125089,84.703362,0.07147963,0.85775554,0.71479627,12.580414,12.62833691,28.13141632,39.2197113,20.02053452,40.75975323,9,28
272,8059,29565,612,293.12079,580233,30.86501457,0.164549414,0.063870893,0.059999999,509.5366861,10.54748696,207.0015221,7.4,49.8582466,77.99539,1.1438509,0.51513789,2.9119337,15.49188,5.484240532,20.28807259,29.05514336,45.17254257,25.77231312,6,21
273,8061,75,2,0.30205715,1383,40.49168474,0.234273319,0.114967462,0.090000004,542.2993492,14.46131598,266.6666667,11.3,48.66232827,88.864785,0.43383949,0.50614607,0.21691974,8.8937096,4.317268848,35.6425705,38.65461731,21.38554192,39.95983934,9,30
274,8063,436,9,1.2799066,7163,34.17562474,0.19335474,0.093396622,0.090000004,608.6835125,12.56456792,206.4220183,10.1,50.00698032,77.872401,0.64218901,0.48862207,0.62822839,18.986458,10.46556377,37.64909744,33.18584061,18.69949913,48.11466122,9,31
275,8067,2226,28,12.866381,56310,32.57503108,0.171692417,0.057076896,0.050000001,395.3116676,4.972473806,125.7861635,8.7,50.45462618,78.366184,0.47771265,5.5958088,0.64997338,12.965725,4.452769279,20.00854874,31.31772804,44.2209549,24.46131802,5,18
276,8065,426,0,8.0146208,7824,27.21114519,0.142765849,0.046267894,0.07,544.4785276,0,0,16.5,53.7704499,60.403883,0.7285276,0.93302662,0.61349692,35.851228,16.26819992,25.75948143,25.63365173,32.33866501,42.02768135,7,25
277,8069,15099,142,52.137077,350518,28.18029317,0.156733748,0.06029077,0.050000001,430.7624715,4.051147159,94.04596331,12,49.92354173,82.490772,0.97512826,0.44876439,2.2869011,11.655607,4.14309454,18.97110558,29.62162781,47.2641716,23.11420012,5,20
278,8071,506,6,1.1732061,14503,39.98483072,0.243328966,0.09694546,0.1,348.8933324,4.137075088,118.5770751,18.2,52.20988761,53.519964,1.7306764,1.2618079,1.0204786,41.205269,12.14971066,29.47658348,38.82397461,19.54972839,41.62629414,10,29
279,8073,795,3,0.8403036,5610,30.42780749,0.175579323,0.084848485,0.090000004,1417.112299,5.347593583,37.73584906,13.4,58.41354724,77.219254,5.2762922,0.80213901,0.80213901,14.135472,9.084284782,54.48141861,23.85231972,12.58197689,63.56570339,9,30
280,8075,3238,54,4.5208387,21528,31.08509848,0.177629134,0.081753995,0.11,1504.0877,25.08361204,166.7696109,15,55.88071349,77.141398,3.4931254,0.92437752,0.81753992,16.341509,10.40580654,33.74464035,35.63840485,20.21115112,44.15044689,11,38
281,8077,9055,134,17.769518,153207,33.04418205,0.190839844,0.079598191,0.079999998,591.0304359,8.746336656,147.9845389,15.7,49.42332922,81.146425,0.6984015,0.66315508,0.89552049,14.788489,9.454374313,27.61533546,34.71595764,28.21433449,37.06970978,8,24
282,8079,42,1,0.34212014,776,50.77319588,0.31185567,0.104381443,0.059999999,541.2371134,12.88659794,238.0952381,12,49.61340206,90.206188,0.25773195,0.90206182,0.5154639,6.4432986,2.582496405,15.78192234,35.15064621,46.48493576,18.36441875,6,21
283,8081,541,19,1.0735092,13188,29.67091295,0.153169548,0.058462238,0.079999998,410.2214134,14.4070367,351.2014787,13.9,51.281468,80.360937,0.65210797,0.78859571,0.70518651,15.650591,11.28977871,38.7608223,32.37377548,17.57562065,50.05060101,8,26
284,8083,1231,16,4.9768481,26158,37.81252389,0.221156052,0.085365854,0.12,470.601728,6.116675587,129.9756296,16.1,49.31951984,72.023857,0.37082345,12.225705,0.58490708,12.718862,9.950569153,29.2768116,31.16806412,29.60455704,39.22738075,12,28
285,8085,2114,31,7.2732301,42214,38.43748519,0.233003269,0.099895769,0.079999998,500.7817312,7.34353532,146.641438,16.7,49.30828635,75.891882,0.45008766,0.67750034,0.6964514,20.7064,10.98775387,31.43587685,32.38796997,25.18840027,42.42363071,8,21
286,8087,2119,81,8.6110373,28558,28.02367113,0.154842776,0.071853771,0.1,741.9987394,28.36333077,382.255781,10,50.4587156,58.14833,3.270537,0.4832271,0.65830941,36.322573,21.08037567,31.2972126,30.14510155,17.47731018,52.37758827,10,35
287,8089,1619,39,5.6394143,18432,33.58832465,0.204318576,0.090332031,0.12,878.3637153,21.15885417,240.8894379,24.7,48.96375868,53.651261,1.1338975,0.69986978,0.79752607,42.08442,12.78734493,31.92716408,36.68122101,18.60426712,44.71450901,12,35
288,8091,154,3,3.4454503,4833,47.96192841,0.271880819,0.087316367,0.07,318.642665,6.207324643,194.8051948,9.9,50.61038692,90.420032,0.082764326,0.47589489,0.78626117,6.4556174,2.233186245,15.917943,34.06907272,47.7797966,18.15112925,7,22
289,8093,385,5,3.2656472,18556,43.54386721,0.204408278,0.050765251,0.039999999,207.4800604,2.694546238,129.8701299,5.5,52.64065531,88.94158,0.83530936,0.81375297,1.0239276,6.229791,2.311117411,30.90677834,36.9849472,29.79715919,33.21789575,4,23
290,8095,278,7,2.405534,4286,36.65422305,0.225384974,0.123191787,0.12,648.6234251,16.33224452,251.7985612,6.7,49.34671022,76.994866,0.67662154,0.34997666,0.51329914,20.555297,11.5,33.1071434,31.5714283,23.8214283,44.6071434,12,31
291,8097,1047,4,7.1397181,17950,35.0362117,0.193983287,0.064623955,0.02,583.2869081,2.228412256,38.20439351,7.2,51.74930362,85.688025,0.89136492,0.19498607,1.7325906,10.133705,3.106725216,17.04678345,19.05701828,60.78947449,20.15350866,2,14
292,8099,1004,20,2.86655,12164,31.09996712,0.1761756,0.074893127,0.12,825.3863861,16.44195988,199.2031873,19,50.25485038,58.171654,0.6987833,0.73166722,0.43571196,38.646826,19.50090027,26.07409286,36.09467316,18.3303318,45.57499313,12,34
293,8101,13218,304,27.108618,167529,31.95387067,0.18497096,0.077383617,0.1,788.9977258,18.14611202,229.9894084,19,49.27863236,51.951003,1.8480383,0.67928536,0.8326917,43.090451,10.3300581,29.1006031,38.81901932,21.75032043,39.4306612,10,29
294,8103,267,3,0.75950503,6336,30.80808081,0.155460859,0.068339646,0.039999999,421.4015152,4.734848485,112.3595506,11.5,51.08901515,84.580177,1.1679293,1.0732323,0.64709596,10.290404,8.117731094,31.52148056,37.62164688,22.73914146,39.63921165,4,26
295,8105,384,7,4.7630014,11250,34.64888889,0.202311111,0.084177778,0.079999998,341.3333333,6.222222222,182.2916667,17.1,49.99111111,52.453333,0.6222222,1.2622222,0.44444446,43.982223,12.95885086,32.1227951,30.4506855,24.46766853,45.08164597,8,28
296,8107,1042,18,4.2063861,25733,30.92527105,0.154432052,0.046555007,0.029999999,404.927525,6.99490926,172.7447217,10.7,52.06932732,89.585358,0.86659156,0.31865698,0.86270552,7.0259981,3.171520948,20.23193169,26.75296593,49.84358215,23.40345263,3,16
297,8109,255,4,0.83384639,6843,41.23922256,0.229723805,0.067221979,0.14,372.6435774,5.845389449,156.8627451,17.7,50.06576063,58.804619,0.80374107,1.5490282,0.78912759,35.905305,16.93932533,30.54462624,30.42037773,22.09567261,47.48395157,14,29
298,8111,27,0,0.75922078,762,42.25721785,0.233595801,0.078740157,0.039999999,354.3307087,0,0,4.6,56.03674541,83.858269,0.1312336,0.78740157,0.65616798,12.335958,6.185566902,25.77319527,32.37113571,35.67010498,31.95876217,4,25
299,8113,394,0,2.4578362,8191,29.75216701,0.146624344,0.034794286,0.02,481.015749,0,0,8.9,53.21694543,85.935783,0.56159198,0.63484311,0.89122206,10.694665,3.190609932,15.29178333,22.11935806,59.39824677,18.48239326,2,19
300,8115,126,2,1.6224947,2303,43.07425098,0.262266609,0.129830656,0.11,547.112462,8.684324794,158.7301587,17,49.37038645,79.678679,0.73816762,0.60790274,0.78158919,16.673903,13.01115227,29.1201992,38.35192108,19.51672935,42.13135147,11,27
301,8117,2134,5,19.679604,31007,27.41316477,0.136582062,0.037314155,0.029999999,688.2316896,1.612539104,23.43017807,10.1,54.23291515,81.784761,1.0191247,0.23543071,1.2190796,14.577353,7.11931181,17.95453644,22.56089783,52.36525726,25.07384825,3,16
302,8119,990,9,17.385738,25083,43.20456086,0.219471355,0.061515768,0.07,394.6896304,3.588087549,90.90909091,8.3,50.76745206,88.482237,0.82526011,0.9568233,0.90898219,6.7575648,2.786823988,23.24488831,36.26608276,37.70220566,26.03171229,7,21
303,8121,347,10,0.75270551,4909,35.46547158,0.206966796,0.098594418,0.13,706.8649419,20.37074761,288.184438,10.7,51.98614789,86.433083,1.1203911,0.30556121,0.30556121,10.450193,8.112093925,34.5427742,41.97640228,15.3687315,42.65486813,13,32
304,8123,19925,285,30.444807,314305,23.65823006,0.121614355,0.045064507,0.07,633.938372,9.067625396,143.0363864,10.6,50.42076963,65.441847,1.1562018,0.50269645,1.6134011,29.647318,11.90648174,27.32268333,33.24158096,27.52925682,39.22916508,7,29
305,8125,549,13,1.6362487,10020,30.76846307,0.184730539,0.083932136,0.090000004,547.9041916,12.9740519,236.7941712,14.5,49.79041916,74.111778,0.38922157,0.3992016,0.29940121,23.912175,11.42040348,34.38158417,32.44056702,21.7574482,45.80198765,9,28
306,9001,56288,1720,583.09216,943823,29.90105136,0.158841223,0.072071776,0.07,596.3830083,18.22375594,305.5713474,8.8,48.711252,61.51365,10.974409,0.12470558,5.683057,20.177089,9.979247093,21.47990417,20.59957886,47.94126892,31.45915127,7,21
307,9003,46680,1852,468.96582,892697,30.96862653,0.171249595,0.076840182,0.1,522.9097891,20.74612102,396.7437875,11.1,48.62982625,60.621804,13.239655,0.1867375,5.7051834,18.453294,10.31510448,26.6224556,24.95515251,38.10728836,36.93756008,10,26
308,9005,7476,225,75.965652,181111,38.62548382,0.21258786,0.088945453,0.090000004,412.7855293,12.42332051,300.9630819,7,49.44536776,88.06864,1.6327003,0.16895715,2.0125778,6.7251578,7.043582439,29.8724556,27.68182755,35.40213394,36.91603804,9,28
309,9007,6566,237,170.08162,162682,36.59900911,0.203261578,0.087883109,0.07,403.6094958,14.56829889,360.9503503,6.9,48.70975277,83.720386,4.7829509,0.1592063,3.0919217,6.4309515,5.78549099,25.81850815,26.24588394,42.15011597,31.60399914,7,26
310,9009,47375,1529,547.75909,857620,31.31176978,0.173603694,0.076643502,0.1,552.4008302,17.82840885,322.7440633,11.9,48.21412747,62.339145,12.827826,0.1788671,4.2031437,18.633427,9.903884888,30.68569946,24.41342926,34.99698639,40.58958435,10,28
311,9011,10618,245,154.86237,266784,33.06944944,0.182211077,0.077898225,0.090000004,397.9998801,9.183459278,230.7402524,10.2,50.11619887,75.273257,5.7143606,0.79015233,4.2423833,10.939936,7.674627781,29.54133034,29.45939827,33.32464218,37.21595812,9,30
